Year/Month,Fraud
2021/01,1.065449730763093
2021/02,0.9461410046929758
2021/03,0.7051995629316499
2021/04,0.6326934777317907
2021/05,0.7620809869812418
2021/06,1.27735435053415
2021/07,0.8476309138546232
2021/08,-0.13154267855319768
2021/09,-0.1710101392474957
2021/10,-0.21321363716983951
2021/11,-0.26548420227425973
2021/12,-0.28435161642982687
2022/01,-0.061379490629656155
2022/02,-0.618763471655783
2022/03,-0.6369691185962172
2022/04,-0.6567261128728079
2022/05,-0.6557082904694572
2022/06,-0.6320856724361529
2022/07,-0.6115390003999746
2022/08,-0.16516457710798083
2022/09,-0.1343478101864772
2022/10,-0.046049171877038
2022/11,0.10165146327081082
2022/12,0.3036336959088378
2023/01,-0.42778188951078755
2023/02,0.5077282186524747
2023/03,0.6484218290890322
2023/04,0.7467799999457672
2023/05,0.6310964522587695
2023/06,0.5835012115578303
